char_idx,char,top_left_x,top_left_y,width,height,char_idx_in_line,line_idx,page,word_idx,word_idx_in_line,word,question_image_version
27,e,459.0,89.0,14,33,27,0,question_05111,5,5,eye-movements?,question_images_version_1
28,-,473.0,89.0,14,33,28,0,question_05111,5,5,eye-movements?,question_images_version_1
29,m,487.0,89.0,14,33,29,0,question_05111,5,5,eye-movements?,question_images_version_1
30,o,501.0,89.0,14,33,30,0,question_05111,5,5,eye-movements?,question_images_version_1
31,v,515.0,89.0,14,33,31,0,question_05111,5,5,eye-movements?,question_images_version_1
32,e,529.0,89.0,14,33,32,0,question_05111,5,5,eye-movements?,question_images_version_1
33,m,543.0,89.0,14,33,33,0,question_05111,5,5,eye-movements?,question_images_version_1
34,e,557.0,89.0,14,33,34,0,question_05111,5,5,eye-movements?,question_images_version_1
35,n,571.0,89.0,14,33,35,0,question_05111,5,5,eye-movements?,question_images_version_1
36,t,585.0,89.0,14,33,36,0,question_05111,5,5,eye-movements?,question_images_version_1
37,s,599.0,89.0,14,33,37,0,question_05111,5,5,eye-movements?,question_images_version_1
38,?,613.0,89.0,14,33,38,0,question_05111,5,5,eye-movements?,question_images_version_1
0,R,195.6,250.5,14,33,0,0,toy_text_2_5_question_05111_target,0,0,Reading,question_images_version_1
1,e,209.6,250.5,14,33,1,0,toy_text_2_5_question_05111_target,0,0,Reading,question_images_version_1
2,a,223.6,250.5,14,33,2,0,toy_text_2_5_question_05111_target,0,0,Reading,question_images_version_1
3,d,237.6,250.5,14,33,3,0,toy_text_2_5_question_05111_target,0,0,Reading,question_images_version_1
4,i,251.6,250.5,14,33,4,0,toy_text_2_5_question_05111_target,0,0,Reading,question_images_version_1
5,n,265.6,250.5,14,33,5,0,toy_text_2_5_question_05111_target,0,0,Reading,question_images_version_1
6,g,279.6,250.5,14,33,6,0,toy_text_2_5_question_05111_target,0,0,Reading,question_images_version_1
7, ,293.6,250.5,14,33,7,0,toy_text_2_5_question_05111_target,0,0,,question_images_version_1
8,c,307.6,250.5,14,33,8,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
9,o,321.6,250.5,14,33,9,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
10,m,335.6,250.5,14,33,10,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
11,p,349.6,250.5,14,33,11,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
12,r,363.6,250.5,14,33,12,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
13,e,377.6,250.5,14,33,13,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
14,h,391.6,250.5,14,33,14,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
15,e,405.6,250.5,14,33,15,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
16,n,419.6,250.5,14,33,16,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
17,s,433.6,250.5,14,33,17,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
18,i,447.6,250.5,14,33,18,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
19,o,461.6,250.5,14,33,19,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
20,n,475.6,250.5,14,33,20,0,toy_text_2_5_question_05111_target,1,1,comprehension,question_images_version_1
0,w,195.6,751.5,14,33,0,0,toy_text_2_5_question_05111_distractor_a,0,0,whatever,question_images_version_1
1,h,209.6,751.5,14,33,1,0,toy_text_2_5_question_05111_distractor_a,0,0,whatever,question_images_version_1
2,a,223.6,751.5,14,33,2,0,toy_text_2_5_question_05111_distractor_a,0,0,whatever,question_images_version_1
3,t,237.6,751.5,14,33,3,0,toy_text_2_5_question_05111_distractor_a,0,0,whatever,question_images_version_1
4,e,251.6,751.5,14,33,4,0,toy_text_2_5_question_05111_distractor_a,0,0,whatever,question_images_version_1
5,v,265.6,751.5,14,33,5,0,toy_text_2_5_question_05111_distractor_a,0,0,whatever,question_images_version_1
6,e,279.6,751.5,14,33,6,0,toy_text_2_5_question_05111_distractor_a,0,0,whatever,question_images_version_1
7,r,293.6,751.5,14,33,7,0,toy_text_2_5_question_05111_distractor_a,0,0,whatever,question_images_version_1
0,w,81.0,440.88,14,33,0,0,toy_text_2_5_question_05111_distractor_b,0,0,watever,question_images_version_1
1,a,95.0,440.88,14,33,1,0,toy_text_2_5_question_05111_distractor_b,0,0,watever,question_images_version_1
2,t,109.0,440.88,14,33,2,0,toy_text_2_5_question_05111_distractor_b,0,0,watever,question_images_version_1
3,e,123.0,440.88,14,33,3,0,toy_text_2_5_question_05111_distractor_b,0,0,watever,question_images_version_1
4,v,137.0,440.88,14,33,4,0,toy_text_2_5_question_05111_distractor_b,0,0,watever,question_images_version_1
5,e,151.0,440.88,14,33,5,0,toy_text_2_5_question_05111_distractor_b,0,0,watever,question_images_version_1
6,r,165.0,440.88,14,33,6,0,toy_text_2_5_question_05111_distractor_b,0,0,watever,question_images_version_1
0,a,691.12,440.88,14,33,0,0,toy_text_2_5_question_05111_distractor_c,0,0,and,question_images_version_1
1,n,705.12,440.88,14,33,1,0,toy_text_2_5_question_05111_distractor_c,0,0,and,question_images_version_1
2,d,719.12,440.88,14,33,2,0,toy_text_2_5_question_05111_distractor_c,0,0,and,question_images_version_1
3, ,733.12,440.88,14,33,3,0,toy_text_2_5_question_05111_distractor_c,0,0,,question_images_version_1
4,t,747.12,440.88,14,33,4,0,toy_text_2_5_question_05111_distractor_c,1,1,this,question_images_version_1
5,h,761.12,440.88,14,33,5,0,toy_text_2_5_question_05111_distractor_c,1,1,this,question_images_version_1
6,i,775.12,440.88,14,33,6,0,toy_text_2_5_question_05111_distractor_c,1,1,this,question_images_version_1
7,s,789.12,440.88,14,33,7,0,toy_text_2_5_question_05111_distractor_c,1,1,this,question_images_version_1
8, ,803.12,440.88,14,33,8,0,toy_text_2_5_question_05111_distractor_c,1,1,,question_images_version_1
9,i,817.12,440.88,14,33,9,0,toy_text_2_5_question_05111_distractor_c,2,2,is,question_images_version_1
10,s,831.12,440.88,14,33,10,0,toy_text_2_5_question_05111_distractor_c,2,2,is,question_images_version_1
11, ,845.12,440.88,14,33,11,0,toy_text_2_5_question_05111_distractor_c,2,2,,question_images_version_1
12,a,859.12,440.88,14,33,12,0,toy_text_2_5_question_05111_distractor_c,3,3,another,question_images_version_1
13,n,873.12,440.88,14,33,13,0,toy_text_2_5_question_05111_distractor_c,3,3,another,question_images_version_1
14,o,887.12,440.88,14,33,14,0,toy_text_2_5_question_05111_distractor_c,3,3,another,question_images_version_1
15,t,901.12,440.88,14,33,15,0,toy_text_2_5_question_05111_distractor_c,3,3,another,question_images_version_1
16,h,915.12,440.88,14,33,16,0,toy_text_2_5_question_05111_distractor_c,3,3,another,question_images_version_1
17,e,929.12,440.88,14,33,17,0,toy_text_2_5_question_05111_distractor_c,3,3,another,question_images_version_1
18,r,943.12,440.88,14,33,18,0,toy_text_2_5_question_05111_distractor_c,3,3,another,question_images_version_1
19, ,957.12,440.88,14,33,19,0,toy_text_2_5_question_05111_distractor_c,3,3,,question_images_version_1
20,v,971.12,440.88,14,33,20,0,toy_text_2_5_question_05111_distractor_c,4,4,very,question_images_version_1
21,e,985.12,440.88,14,33,21,0,toy_text_2_5_question_05111_distractor_c,4,4,very,question_images_version_1
22,r,999.12,440.88,14,33,22,0,toy_text_2_5_question_05111_distractor_c,4,4,very,question_images_version_1
23,y,1013.12,440.88,14,33,23,0,toy_text_2_5_question_05111_distractor_c,4,4,very,question_images_version_1
24, ,1027.12,440.88,14,33,24,0,toy_text_2_5_question_05111_distractor_c,4,4,,question_images_version_1
25,l,1041.12,440.88,14,33,25,0,toy_text_2_5_question_05111_distractor_c,5,5,long,question_images_version_1
26,o,1055.12,440.88,14,33,26,0,toy_text_2_5_question_05111_distractor_c,5,5,long,question_images_version_1
27,n,1069.12,440.88,14,33,27,0,toy_text_2_5_question_05111_distractor_c,5,5,long,question_images_version_1
28,g,1083.12,440.88,14,33,28,0,toy_text_2_5_question_05111_distractor_c,5,5,long,question_images_version_1
29, ,1097.12,440.88,14,33,29,0,toy_text_2_5_question_05111_distractor_c,5,5,,question_images_version_1
30,a,1111.12,440.88,14,33,30,0,toy_text_2_5_question_05111_distractor_c,6,6,answer,question_images_version_1
31,n,1125.12,440.88,14,33,31,0,toy_text_2_5_question_05111_distractor_c,6,6,answer,question_images_version_1
32,s,1139.12,440.88,14,33,32,0,toy_text_2_5_question_05111_distractor_c,6,6,answer,question_images_version_1
33,w,1153.12,440.88,14,33,33,0,toy_text_2_5_question_05111_distractor_c,6,6,answer,question_images_version_1
34,e,1167.12,440.88,14,33,34,0,toy_text_2_5_question_05111_distractor_c,6,6,answer,question_images_version_1
35,r,1181.12,440.88,14,33,35,0,toy_text_2_5_question_05111_distractor_c,6,6,answer,question_images_version_1
36,o,691.12,536.58,14,33,0,1,toy_text_2_5_question_05111_distractor_c,7,0,option,question_images_version_1
37,p,705.12,536.58,14,33,1,1,toy_text_2_5_question_05111_distractor_c,7,0,option,question_images_version_1
38,t,719.12,536.58,14,33,2,1,toy_text_2_5_question_05111_distractor_c,7,0,option,question_images_version_1
39,i,733.12,536.58,14,33,3,1,toy_text_2_5_question_05111_distractor_c,7,0,option,question_images_version_1
40,o,747.12,536.58,14,33,4,1,toy_text_2_5_question_05111_distractor_c,7,0,option,question_images_version_1
41,n,761.12,536.58,14,33,5,1,toy_text_2_5_question_05111_distractor_c,7,0,option,question_images_version_1
42, ,775.12,536.58,14,33,6,1,toy_text_2_5_question_05111_distractor_c,7,0,,question_images_version_1
43,t,789.12,536.58,14,33,7,1,toy_text_2_5_question_05111_distractor_c,8,1,to,question_images_version_1
44,o,803.12,536.58,14,33,8,1,toy_text_2_5_question_05111_distractor_c,8,1,to,question_images_version_1
45, ,817.12,536.58,14,33,9,1,toy_text_2_5_question_05111_distractor_c,8,1,,question_images_version_1
46,t,831.12,536.58,14,33,10,1,toy_text_2_5_question_05111_distractor_c,9,2,test,question_images_version_1
47,e,845.12,536.58,14,33,11,1,toy_text_2_5_question_05111_distractor_c,9,2,test,question_images_version_1
48,s,859.12,536.58,14,33,12,1,toy_text_2_5_question_05111_distractor_c,9,2,test,question_images_version_1
49,t,873.12,536.58,14,33,13,1,toy_text_2_5_question_05111_distractor_c,9,2,test,question_images_version_1
50, ,887.12,536.58,14,33,14,1,toy_text_2_5_question_05111_distractor_c,9,2,,question_images_version_1
51,w,901.12,536.58,14,33,15,1,toy_text_2_5_question_05111_distractor_c,10,3,what,question_images_version_1
52,h,915.12,536.58,14,33,16,1,toy_text_2_5_question_05111_distractor_c,10,3,what,question_images_version_1
53,a,929.12,536.58,14,33,17,1,toy_text_2_5_question_05111_distractor_c,10,3,what,question_images_version_1
54,t,943.12,536.58,14,33,18,1,toy_text_2_5_question_05111_distractor_c,10,3,what,question_images_version_1
55, ,957.12,536.58,14,33,19,1,toy_text_2_5_question_05111_distractor_c,10,3,,question_images_version_1
56,h,971.12,536.58,14,33,20,1,toy_text_2_5_question_05111_distractor_c,11,4,happens,question_images_version_1
57,a,985.12,536.58,14,33,21,1,toy_text_2_5_question_05111_distractor_c,11,4,happens,question_images_version_1
58,p,999.12,536.58,14,33,22,1,toy_text_2_5_question_05111_distractor_c,11,4,happens,question_images_version_1
59,p,1013.12,536.58,14,33,23,1,toy_text_2_5_question_05111_distractor_c,11,4,happens,question_images_version_1
60,e,1027.12,536.58,14,33,24,1,toy_text_2_5_question_05111_distractor_c,11,4,happens,question_images_version_1
61,n,1041.12,536.58,14,33,25,1,toy_text_2_5_question_05111_distractor_c,11,4,happens,question_images_version_1
62,s,1055.12,536.58,14,33,26,1,toy_text_2_5_question_05111_distractor_c,11,4,happens,question_images_version_1
0,W,81.0,89.0,14,33,0,0,question_05112,0,0,Why,question_images_version_1
1,h,95.0,89.0,14,33,1,0,question_05112,0,0,Why,question_images_version_1
2,y,109.0,89.0,14,33,2,0,question_05112,0,0,Why,question_images_version_1
3, ,123.0,89.0,14,33,3,0,question_05112,0,0,,question_images_version_1
4,a,137.0,89.0,14,33,4,0,question_05112,1,1,are,question_images_version_1
5,r,151.0,89.0,14,33,5,0,question_05112,1,1,are,question_images_version_1
6,e,165.0,89.0,14,33,6,0,question_05112,1,1,are,question_images_version_1
7, ,179.0,89.0,14,33,7,0,question_05112,1,1,,question_images_version_1
8,e,193.0,89.0,14,33,8,0,question_05112,2,2,eye-movements,question_images_version_1
9,y,207.0,89.0,14,33,9,0,question_05112,2,2,eye-movements,question_images_version_1
10,e,221.0,89.0,14,33,10,0,question_05112,2,2,eye-movements,question_images_version_1
11,-,235.0,89.0,14,33,11,0,question_05112,2,2,eye-movements,question_images_version_1
12,m,249.0,89.0,14,33,12,0,question_05112,2,2,eye-movements,question_images_version_1
13,o,263.0,89.0,14,33,13,0,question_05112,2,2,eye-movements,question_images_version_1
14,v,277.0,89.0,14,33,14,0,question_05112,2,2,eye-movements,question_images_version_1
15,e,291.0,89.0,14,33,15,0,question_05112,2,2,eye-movements,question_images_version_1
16,m,305.0,89.0,14,33,16,0,question_05112,2,2,eye-movements,question_images_version_1
17,e,319.0,89.0,14,33,17,0,question_05112,2,2,eye-movements,question_images_version_1
18,n,333.0,89.0,14,33,18,0,question_05112,2,2,eye-movements,question_images_version_1
19,t,347.0,89.0,14,33,19,0,question_05112,2,2,eye-movements,question_images_version_1
20,s,361.0,89.0,14,33,20,0,question_05112,2,2,eye-movements,question_images_version_1
21, ,375.0,89.0,14,33,21,0,question_05112,2,2,,question_images_version_1
22,i,389.0,89.0,14,33,22,0,question_05112,3,3,interesting?,question_images_version_1
23,n,403.0,89.0,14,33,23,0,question_05112,3,3,interesting?,question_images_version_1
24,t,417.0,89.0,14,33,24,0,question_05112,3,3,interesting?,question_images_version_1
25,e,431.0,89.0,14,33,25,0,question_05112,3,3,interesting?,question_images_version_1
26,r,445.0,89.0,14,33,26,0,question_05112,3,3,interesting?,question_images_version_1
27,e,459.0,89.0,14,33,27,0,question_05112,3,3,interesting?,question_images_version_1
28,s,473.0,89.0,14,33,28,0,question_05112,3,3,interesting?,question_images_version_1
29,t,487.0,89.0,14,33,29,0,question_05112,3,3,interesting?,question_images_version_1
30,i,501.0,89.0,14,33,30,0,question_05112,3,3,interesting?,question_images_version_1
31,n,515.0,89.0,14,33,31,0,question_05112,3,3,interesting?,question_images_version_1
32,g,529.0,89.0,14,33,32,0,question_05112,3,3,interesting?,question_images_version_1
33,?,543.0,89.0,14,33,33,0,question_05112,3,3,interesting?,question_images_version_1
0,T,691.12,440.88,14,33,0,0,toy_text_2_5_question_05112_target,0,0,They,question_images_version_1
1,h,705.12,440.88,14,33,1,0,toy_text_2_5_question_05112_target,0,0,They,question_images_version_1
2,e,719.12,440.88,14,33,2,0,toy_text_2_5_question_05112_target,0,0,They,question_images_version_1
3,y,733.12,440.88,14,33,3,0,toy_text_2_5_question_05112_target,0,0,They,question_images_version_1
4, ,747.12,440.88,14,33,4,0,toy_text_2_5_question_05112_target,0,0,,question_images_version_1
5,r,761.12,440.88,14,33,5,0,toy_text_2_5_question_05112_target,1,1,reflect,question_images_version_1
6,e,775.12,440.88,14,33,6,0,toy_text_2_5_question_05112_target,1,1,reflect,question_images_version_1
7,f,789.12,440.88,14,33,7,0,toy_text_2_5_question_05112_target,1,1,reflect,question_images_version_1
8,l,803.12,440.88,14,33,8,0,toy_text_2_5_question_05112_target,1,1,reflect,question_images_version_1
9,e,817.12,440.88,14,33,9,0,toy_text_2_5_question_05112_target,1,1,reflect,question_images_version_1
10,c,831.12,440.88,14,33,10,0,toy_text_2_5_question_05112_target,1,1,reflect,question_images_version_1
11,t,845.12,440.88,14,33,11,0,toy_text_2_5_question_05112_target,1,1,reflect,question_images_version_1
12, ,859.12,440.88,14,33,12,0,toy_text_2_5_question_05112_target,1,1,,question_images_version_1
13,h,873.12,440.88,14,33,13,0,toy_text_2_5_question_05112_target,2,2,human,question_images_version_1
14,u,887.12,440.88,14,33,14,0,toy_text_2_5_question_05112_target,2,2,human,question_images_version_1
15,m,901.12,440.88,14,33,15,0,toy_text_2_5_question_05112_target,2,2,human,question_images_version_1
16,a,915.12,440.88,14,33,16,0,toy_text_2_5_question_05112_target,2,2,human,question_images_version_1
17,n,929.12,440.88,14,33,17,0,toy_text_2_5_question_05112_target,2,2,human,question_images_version_1
18, ,943.12,440.88,14,33,18,0,toy_text_2_5_question_05112_target,2,2,,question_images_version_1
19,c,957.12,440.88,14,33,19,0,toy_text_2_5_question_05112_target,3,3,cognitive,question_images_version_1
20,o,971.12,440.88,14,33,20,0,toy_text_2_5_question_05112_target,3,3,cognitive,question_images_version_1
21,g,985.12,440.88,14,33,21,0,toy_text_2_5_question_05112_target,3,3,cognitive,question_images_version_1
22,n,999.12,440.88,14,33,22,0,toy_text_2_5_question_05112_target,3,3,cognitive,question_images_version_1
23,i,1013.12,440.88,14,33,23,0,toy_text_2_5_question_05112_target,3,3,cognitive,question_images_version_1
24,t,1027.12,440.88,14,33,24,0,toy_text_2_5_question_05112_target,3,3,cognitive,question_images_version_1
25,i,1041.12,440.88,14,33,25,0,toy_text_2_5_question_05112_target,3,3,cognitive,question_images_version_1
26,v,1055.12,440.88,14,33,26,0,toy_text_2_5_question_05112_target,3,3,cognitive,question_images_version_1
27,e,1069.12,440.88,14,33,27,0,toy_text_2_5_question_05112_target,3,3,cognitive,question_images_version_1
28, ,1083.12,440.88,14,33,28,0,toy_text_2_5_question_05112_target,3,3,,question_images_version_1
29,p,1097.12,440.88,14,33,29,0,toy_text_2_5_question_05112_target,4,4,processes.,question_images_version_1
30,r,1111.12,440.88,14,33,30,0,toy_text_2_5_question_05112_target,4,4,processes.,question_images_version_1
31,o,1125.12,440.88,14,33,31,0,toy_text_2_5_question_05112_target,4,4,processes.,question_images_version_1
32,c,1139.12,440.88,14,33,32,0,toy_text_2_5_question_05112_target,4,4,processes.,question_images_version_1
33,e,1153.12,440.88,14,33,33,0,toy_text_2_5_question_05112_target,4,4,processes.,question_images_version_1
34,s,1167.12,440.88,14,33,34,0,toy_text_2_5_question_05112_target,4,4,processes.,question_images_version_1
35,s,1181.12,440.88,14,33,35,0,toy_text_2_5_question_05112_target,4,4,processes.,question_images_version_1
36,e,1195.12,440.88,14,33,36,0,toy_text_2_5_question_05112_target,4,4,processes.,question_images_version_1
37,s,1209.12,440.88,14,33,37,0,toy_text_2_5_question_05112_target,4,4,processes.,question_images_version_1
38,.,1223.12,440.88,14,33,38,0,toy_text_2_5_question_05112_target,4,4,processes.,question_images_version_1
0,T,195.6,751.5,14,33,0,0,toy_text_2_5_question_05112_distractor_a,0,0,They,question_images_version_1
1,h,209.6,751.5,14,33,1,0,toy_text_2_5_question_05112_distractor_a,0,0,They,question_images_version_1
2,e,223.6,751.5,14,33,2,0,toy_text_2_5_question_05112_distractor_a,0,0,They,question_images_version_1
3,y,237.6,751.5,14,33,3,0,toy_text_2_5_question_05112_distractor_a,0,0,They,question_images_version_1
4, ,251.6,751.5,14,33,4,0,toy_text_2_5_question_05112_distractor_a,0,0,,question_images_version_1
5,c,265.6,751.5,14,33,5,0,toy_text_2_5_question_05112_distractor_a,1,1,can,question_images_version_1
6,a,279.6,751.5,14,33,6,0,toy_text_2_5_question_05112_distractor_a,1,1,can,question_images_version_1
7,n,293.6,751.5,14,33,7,0,toy_text_2_5_question_05112_distractor_a,1,1,can,question_images_version_1
8, ,307.6,751.5,14,33,8,0,toy_text_2_5_question_05112_distractor_a,1,1,,question_images_version_1
9,b,321.6,751.5,14,33,9,0,toy_text_2_5_question_05112_distractor_a,2,2,be,question_images_version_1
10,e,335.6,751.5,14,33,10,0,toy_text_2_5_question_05112_distractor_a,2,2,be,question_images_version_1
11, ,349.6,751.5,14,33,11,0,toy_text_2_5_question_05112_distractor_a,2,2,,question_images_version_1
12,u,363.6,751.5,14,33,12,0,toy_text_2_5_question_05112_distractor_a,3,3,used,question_images_version_1
13,s,377.6,751.5,14,33,13,0,toy_text_2_5_question_05112_distractor_a,3,3,used,question_images_version_1
14,e,391.6,751.5,14,33,14,0,toy_text_2_5_question_05112_distractor_a,3,3,used,question_images_version_1
15,d,405.6,751.5,14,33,15,0,toy_text_2_5_question_05112_distractor_a,3,3,used,question_images_version_1
16, ,419.6,751.5,14,33,16,0,toy_text_2_5_question_05112_distractor_a,3,3,,question_images_version_1
17,t,433.6,751.5,14,33,17,0,toy_text_2_5_question_05112_distractor_a,4,4,to,question_images_version_1
18,o,447.6,751.5,14,33,18,0,toy_text_2_5_question_05112_distractor_a,4,4,to,question_images_version_1
19, ,461.6,751.5,14,33,19,0,toy_text_2_5_question_05112_distractor_a,4,4,,question_images_version_1
20,t,475.6,751.5,14,33,20,0,toy_text_2_5_question_05112_distractor_a,5,5,track,question_images_version_1
21,r,489.6,751.5,14,33,21,0,toy_text_2_5_question_05112_distractor_a,5,5,track,question_images_version_1
22,a,503.6,751.5,14,33,22,0,toy_text_2_5_question_05112_distractor_a,5,5,track,question_images_version_1
23,c,517.6,751.5,14,33,23,0,toy_text_2_5_question_05112_distractor_a,5,5,track,question_images_version_1
24,k,531.6,751.5,14,33,24,0,toy_text_2_5_question_05112_distractor_a,5,5,track,question_images_version_1
25, ,545.6,751.5,14,33,25,0,toy_text_2_5_question_05112_distractor_a,5,5,,question_images_version_1
26,p,559.6,751.5,14,33,26,0,toy_text_2_5_question_05112_distractor_a,6,6,people.,question_images_version_1
27,e,573.6,751.5,14,33,27,0,toy_text_2_5_question_05112_distractor_a,6,6,people.,question_images_version_1
28,o,587.6,751.5,14,33,28,0,toy_text_2_5_question_05112_distractor_a,6,6,people.,question_images_version_1
29,p,601.6,751.5,14,33,29,0,toy_text_2_5_question_05112_distractor_a,6,6,people.,question_images_version_1
30,l,615.6,751.5,14,33,30,0,toy_text_2_5_question_05112_distractor_a,6,6,people.,question_images_version_1
31,e,629.6,751.5,14,33,31,0,toy_text_2_5_question_05112_distractor_a,6,6,people.,question_images_version_1
32,.,643.6,751.5,14,33,32,0,toy_text_2_5_question_05112_distractor_a,6,6,people.,question_images_version_1
0,T,81.0,440.88,14,33,0,0,toy_text_2_5_question_05112_distractor_b,0,0,They,question_images_version_1
1,h,95.0,440.88,14,33,1,0,toy_text_2_5_question_05112_distractor_b,0,0,They,question_images_version_1
2,e,109.0,440.88,14,33,2,0,toy_text_2_5_question_05112_distractor_b,0,0,They,question_images_version_1
3,y,123.0,440.88,14,33,3,0,toy_text_2_5_question_05112_distractor_b,0,0,They,question_images_version_1
4, ,137.0,440.88,14,33,4,0,toy_text_2_5_question_05112_distractor_b,0,0,,question_images_version_1
5,a,151.0,440.88,14,33,5,0,toy_text_2_5_question_05112_distractor_b,1,1,are,question_images_version_1
6,r,165.0,440.88,14,33,6,0,toy_text_2_5_question_05112_distractor_b,1,1,are,question_images_version_1
7,e,179.0,440.88,14,33,7,0,toy_text_2_5_question_05112_distractor_b,1,1,are,question_images_version_1
8, ,193.0,440.88,14,33,8,0,toy_text_2_5_question_05112_distractor_b,1,1,,question_images_version_1
9,g,207.0,440.88,14,33,9,0,toy_text_2_5_question_05112_distractor_b,2,2,great,question_images_version_1
10,r,221.0,440.88,14,33,10,0,toy_text_2_5_question_05112_distractor_b,2,2,great,question_images_version_1
11,e,235.0,440.88,14,33,11,0,toy_text_2_5_question_05112_distractor_b,2,2,great,question_images_version_1
12,a,249.0,440.88,14,33,12,0,toy_text_2_5_question_05112_distractor_b,2,2,great,question_images_version_1
13,t,263.0,440.88,14,33,13,0,toy_text_2_5_question_05112_distractor_b,2,2,great,question_images_version_1
14, ,277.0,440.88,14,33,14,0,toy_text_2_5_question_05112_distractor_b,2,2,,question_images_version_1
15,t,291.0,440.88,14,33,15,0,toy_text_2_5_question_05112_distractor_b,3,3,to,question_images_version_1
16,o,305.0,440.88,14,33,16,0,toy_text_2_5_question_05112_distractor_b,3,3,to,question_images_version_1
17, ,319.0,440.88,14,33,17,0,toy_text_2_5_question_05112_distractor_b,3,3,,question_images_version_1
18,d,333.0,440.88,14,33,18,0,toy_text_2_5_question_05112_distractor_b,4,4,detect,question_images_version_1
19,e,347.0,440.88,14,33,19,0,toy_text_2_5_question_05112_distractor_b,4,4,detect,question_images_version_1
20,t,361.0,440.88,14,33,20,0,toy_text_2_5_question_05112_distractor_b,4,4,detect,question_images_version_1
21,e,375.0,440.88,14,33,21,0,toy_text_2_5_question_05112_distractor_b,4,4,detect,question_images_version_1
22,c,389.0,440.88,14,33,22,0,toy_text_2_5_question_05112_distractor_b,4,4,detect,question_images_version_1
23,t,403.0,440.88,14,33,23,0,toy_text_2_5_question_05112_distractor_b,4,4,detect,question_images_version_1
24, ,417.0,440.88,14,33,24,0,toy_text_2_5_question_05112_distractor_b,4,4,,question_images_version_1
25,l,431.0,440.88,14,33,25,0,toy_text_2_5_question_05112_distractor_b,5,5,lies.,question_images_version_1
26,i,445.0,440.88,14,33,26,0,toy_text_2_5_question_05112_distractor_b,5,5,lies.,question_images_version_1
27,e,459.0,440.88,14,33,27,0,toy_text_2_5_question_05112_distractor_b,5,5,lies.,question_images_version_1
28,s,473.0,440.88,14,33,28,0,toy_text_2_5_question_05112_distractor_b,5,5,lies.,question_images_version_1
29,.,487.0,440.88,14,33,29,0,toy_text_2_5_question_05112_distractor_b,5,5,lies.,question_images_version_1
0,w,195.6,250.5,14,33,0,0,toy_text_2_5_question_05112_distractor_c,0,0,whatever,question_images_version_1
